"Date","Price","Open","High","Low","Change %"
"Apr 21, 2015","53.7634","53.3222","54.1007","53.1500","0.83%"
"Apr 20, 2015","53.3222","51.8821","53.7842","51.3316","2.78%"
"Apr 17, 2015","51.8821","49.7995","52.7254","49.7995","4.18%"
"Apr 16, 2015","49.7995","49.7024","50.2656","49.4550","0.20%"
"Apr 15, 2015","49.7024","50.8833","50.8833","49.5644","-2.32%"
"Apr 14, 2015","50.8833","52.0423","52.2273","50.6715","-2.23%"
"Apr 13, 2015","52.0423","53.6162","53.6162","51.8497","-2.94%"
"Apr 10, 2015","53.6162","51.8875","53.6513","50.3636","3.33%"
"Apr 09, 2015","51.8875","53.6005","53.6005","51.8310","-3.20%"
"Apr 08, 2015","53.6005","55.0283","55.0283","53.4278","-2.59%"
"Apr 07, 2015","55.0283","55.4838","55.7665","54.7807","-0.82%"
"Apr 06, 2015","55.4838","56.6100","56.6407","55.1627","-1.99%"
"Apr 03, 2015","56.6100","56.6453","57.1493","56.2581","-0.06%"
"Apr 02, 2015","56.6453","57.6204","57.6204","56.1990","-1.69%"
"Apr 01, 2015","57.6204","58.1993","58.4863","57.4029","-0.99%"
"Mar 31, 2015","58.1993","57.5936","58.2467","57.3959","1.05%"
"Mar 30, 2015","57.5936","57.8960","58.6643","57.5022","-0.52%"
"Mar 27, 2015","57.8960","57.2957","57.9738","57.1768","1.05%"
"Mar 26, 2015","57.2957","57.3978","57.6735","56.2019","-0.18%"
"Mar 25, 2015","57.3978","57.7006","57.9967","56.6363","-0.52%"
"Mar 24, 2015","57.7006","58.7450","58.9867","57.5097","-1.78%"
"Mar 23, 2015","58.7450","59.2727","59.8667","58.6188","-0.89%"
"Mar 20, 2015","59.2727","59.9972","60.6181","59.0145","-1.21%"
"Mar 19, 2015","59.9972","59.3145","60.2053","59.3145","1.15%"
"Mar 18, 2015","59.3145","61.4528","61.5104","59.0806","-3.48%"
"Mar 17, 2015","61.4528","62.1895","62.1895","61.3883","-1.18%"
"Mar 16, 2015","62.1895","62.2160","62.7396","61.9027","-0.04%"
"Mar 13, 2015","62.2160","61.2711","62.3654","60.6565","1.54%"
"Mar 12, 2015","61.2711","61.6381","61.6381","60.3347","-0.60%"
"Mar 11, 2015","61.6381","62.5248","63.0344","61.4095","-1.42%"
"Mar 10, 2015","62.5248","60.4303","62.7215","60.1603","2.86%"
"Mar 09, 2015","60.7890","60.3830","61.0850","60.0000","0.59%"
"Mar 06, 2015","60.4303","60.8328","60.8328","59.3106","-0.66%"
"Mar 05, 2015","60.8328","61.9741","62.0100","60.5844","-1.84%"
"Mar 04, 2015","61.9741","61.9255","62.3198","61.6057","0.08%"
"Mar 03, 2015","61.9255","62.6193","62.6193","61.7094","-1.11%"
"Mar 02, 2015","62.6193","61.6207","62.7256","61.6207","1.62%"
"Feb 27, 2015","61.6207","61.1606","62.0829","60.9090","0.75%"
"Feb 26, 2015","61.1606","61.3583","61.3674","59.8819","-0.32%"
"Feb 25, 2015","61.3583","62.8549","62.8549","61.2991","-2.38%"
"Feb 24, 2015","62.8549","62.0120","63.8636","62.0120","-1.48%"
"Feb 23, 2015","63.8000","62.1500","64.6000","61.5000","2.88%"
"Feb 20, 2015","62.0120","61.9023","62.2757","61.5138","0.18%"
"Feb 19, 2015","61.9023","61.5669","62.5444","61.5669","0.54%"
"Feb 18, 2015","61.5669","62.5819","62.7077","61.1774","-1.62%"
"Feb 17, 2015","62.5819","63.1931","63.3435","62.1787","-0.97%"
"Feb 16, 2015","63.1931","63.5449","63.5872","62.1570","-0.55%"
"Feb 13, 2015","63.5449","65.1725","65.5588","63.0060","-2.50%"
"Feb 12, 2015","65.1725","65.3146","67.4265","64.6526","-0.22%"
"Feb 11, 2015","65.3146","65.4528","66.8344","65.0550","-0.21%"
"Feb 10, 2015","65.4528","65.7958","66.9500","65.1306","-0.52%"
"Feb 09, 2015","65.7958","66.9112","66.9112","65.2484","-1.67%"
"Feb 06, 2015","66.9112","66.4901","67.5707","65.6000","0.63%"
"Feb 05, 2015","66.4901","68.0081","68.9615","65.9983","-2.23%"
"Feb 04, 2015","68.0081","65.1916","68.5546","64.6043","4.32%"
"Feb 03, 2015","65.1916","68.3189","68.3189","64.8759","-4.58%"
"Feb 02, 2015","68.3189","68.8629","70.4525","68.2622","-0.79%"
"Jan 30, 2015","68.8629","68.7572","71.7575","68.5154","0.15%"
"Jan 29, 2015","68.7572","68.0284","69.4098","68.0284","1.07%"
"Jan 28, 2015","68.0284","66.8431","68.0345","66.8000","1.77%"
"Jan 27, 2015","66.8431","68.5074","68.5074","66.4000","-2.43%"
"Jan 26, 2015","68.5074","64.2388","69.2935","64.2388","6.64%"
"Jan 23, 2015","64.2388","64.1307","64.7014","62.9579","0.17%"
"Jan 22, 2015","64.1307","65.3002","65.5840","64.1307","-1.79%"
"Jan 21, 2015","65.3002","65.1776","66.0561","65.0124","0.19%"
"Jan 20, 2015","65.1776","65.0073","65.6913","64.8642","0.26%"
"Jan 19, 2015","65.0073","65.1220","65.3547","64.1497","-0.18%"
"Jan 16, 2015","65.1220","65.2315","65.4875","64.7505","-0.17%"
"Jan 15, 2015","65.2315","64.7915","66.0445","63.6801","0.68%"
"Jan 14, 2015","64.7915","65.2646","66.6605","64.7915","-0.72%"
"Jan 13, 2015","65.2646","63.1624","66.4499","63.1624","3.33%"
"Jan 12, 2015","63.1624","61.4457","63.4476","61.4457","2.79%"
"Jan 09, 2015","61.4457","60.3831","62.1110","59.7894","1.76%"
"Jan 08, 2015","60.3831","63.0892","63.0892","59.6345","-4.00%"
"Jan 07, 2015","62.9000","63.7300","64.1450","62.0550","-0.30%"
"Jan 06, 2015","63.0892","60.8074","64.0949","60.5253","3.75%"
"Jan 05, 2015","60.8074","55.9077","61.1490","55.9077","3.50%"
